gameId,teamId,teamCity,teamName,teamTricode,teamSlug,minutes,points,contestedShots,contestedShots2pt,contestedShots3pt,deflections,chargesDrawn,screenAssists,screenAssistPoints,looseBallsRecoveredOffensive,looseBallsRecoveredDefensive,looseBallsRecoveredTotal,offensiveBoxOuts,defensiveBoxOuts,boxOutPlayerTeamRebounds,boxOutPlayerRebounds,boxOuts
22400248,1610612745,Houston,Rockets,HOU,rockets,240.000000:00,100,46,26,20,18,0,9,20,1,2,3,0,2,2,0,2
22400245,1610612748,Miami,Heat,MIA,heat,240.000000:00,106,26,12,14,27,0,4,10,5,4,9,1,6,7,6,7
22400245,1610612755,Philadelphia,76ers,PHI,sixers,240.000000:00,89,28,12,16,27,0,3,6,3,2,5,0,1,1,1,1
22400247,1610612761,Toronto,Raptors,TOR,raptors,240.000000:00,130,41,23,18,14,1,7,14,2,0,2,1,9,10,6,10
22400247,1610612754,Indiana,Pacers,IND,pacers,240.000000:00,119,41,25,16,27,1,3,7,2,3,5,2,2,3,3,4
22400246,1610612752,New York,Knicks,NYK,knicks,240.000000:00,134,38,26,12,12,1,9,23,3,1,4,0,5,5,2,5
22400246,1610612764,Washington,Wizards,WAS,wizards,240.000000:00,106,47,22,25,6,0,6,14,2,1,3,1,2,3,2,3
22400244,1610612765,Detroit,Pistons,DET,pistons,240.000000:00,112,51,25,26,11,0,10,28,1,1,2,3,4,7,4,7
22400244,1610612741,Chicago,Bulls,CHI,bulls,240.000000:00,122,57,30,27,13,0,9,22,2,2,4,1,10,10,5,11
22400025,1610612759,San Antonio,Spurs,SAS,spurs,240.000000:00,110,39,19,20,6,0,3,8,1,3,4,3,3,6,3,6
22400025,1610612760,Oklahoma City,Thunder,OKC,thunder,240.000000:00,104,39,18,21,30,1,5,11,0,7,7,2,5,7,4,7
22400024,1610612742,Dallas,Mavericks,DAL,mavericks,240.000000:00,132,40,28,12,16,0,9,22,2,5,7,3,6,9,5,9
22400024,1610612740,New Orleans,Pelicans,NOP,pelicans,240.000000:00,91,39,30,9,15,0,6,15,1,5,6,1,2,3,2,3
22400026,1610612747,Los Angeles,Lakers,LAL,lakers,240.000000:00,124,37,19,18,14,0,9,22,1,2,3,0,4,4,3,4
22400026,1610612762,Utah,Jazz,UTA,jazz,240.000000:00,118,18,11,7,19,0,14,38,1,4,5,1,6,7,7,7
22400023,1610612763,Memphis,Grizzlies,MEM,grizzlies,240.000000:00,110,41,27,14,27,2,1,3,3,0,3,1,6,7,1,7
22400023,1610612743,Denver,Nuggets,DEN,nuggets,240.000000:00,122,41,32,9,23,1,7,14,1,1,2,2,8,10,3,10
22400022,1610612751,Brooklyn,Nets,BKN,nets,240.000000:00,116,35,20,15,16,1,8,21,2,2,4,1,2,3,2,3
22400022,1610612766,Charlotte,Hornets,CHA,hornets,240.000000:00,115,35,13,22,16,2,8,24,0,0,0,1,0,1,1,1
22400021,1610612738,Boston,Celtics,BOS,celtics,240.000000:00,120,48,32,16,8,0,6,16,3,0,3,0,9,9,7,9
22400021,1610612739,Cleveland,Cavaliers,CLE,cavaliers,240.000000:00,117,45,26,19,9,1,14,31,4,1,5,2,8,10,5,10
22400255,1610612763,Memphis,Grizzlies,MEM,grizzlies,240.000000:00,117,45,28,17,10,0,1,2,3,0,3,0,1,1,1,1
22400255,1610612755,Philadelphia,76ers,PHI,sixers,240.000000:00,111,29,12,17,23,0,5,11,1,3,4,1,4,5,3,5
22400253,1610612749,Milwaukee,Bucks,MIL,bucks,240.000000:00,122,38,21,17,19,1,11,25,3,2,5,3,4,7,6,7
22400253,1610612741,Chicago,Bulls,CHI,bulls,240.000000:00,106,35,15,20,12,0,13,29,1,5,6,2,3,5,4,5
22400254,1610612745,Houston,Rockets,HOU,rockets,240.000000:00,130,44,32,12,16,0,8,17,4,6,10,4,2,6,4,6
22400254,1610612754,Indiana,Pacers,IND,pacers,240.000000:00,113,44,31,13,16,1,4,10,4,2,6,1,3,4,2,4
22400256,1610612760,Oklahoma City,Thunder,OKC,thunder,240.000000:00,109,38,24,14,22,2,7,14,1,3,4,3,4,5,3,7
22400256,1610612757,Portland,Trail Blazers,POR,blazers,240.000000:00,99,47,35,12,15,0,5,13,4,1,5,2,0,1,1,2
22400257,1610612756,Phoenix,Suns,PHX,suns,240.000000:00,122,36,18,18,22,0,16,36,0,3,3,2,7,8,3,9
22400257,1610612752,New York,Knicks,NYK,knicks,240.000000:00,138,41,16,25,15,0,12,29,3,1,4,1,9,10,6,10
22400258,1610612744,Golden State,Warriors,GSW,warriors,240.000000:00,120,37,27,10,23,0,10,23,1,3,4,1,10,11,2,11
22400258,1610612737,Atlanta,Hawks,ATL,hawks,240.000000:00,97,31,22,9,26,0,5,12,1,3,4,0,7,6,2,7
22400259,1610612746,LA,Clippers,LAC,clippers,240.000000:00,104,30,12,18,16,0,4,8,1,0,1,1,0,1,1,1
22400259,1610612753,Orlando,Magic,ORL,magic,240.000000:00,93,44,27,17,20,1,2,4,0,0,0,0,1,1,0,1
22400252,1610612739,Cleveland,Cavaliers,CLE,cavaliers,240.000000:00,128,53,36,17,22,0,9,23,2,1,3,0,9,9,7,9
22400252,1610612740,New Orleans,Pelicans,NOP,pelicans,240.000000:00,100,44,23,21,17,0,8,16,3,2,5,1,4,5,1,5
22400260,1610612766,Charlotte,Hornets,CHA,hornets,265.000000:00,123,53,29,24,22,0,14,36,1,2,3,0,5,5,2,5
22400260,1610612765,Detroit,Pistons,DET,pistons,265.000000:00,121,48,32,16,12,0,8,20,8,2,10,1,9,10,6,10
22400262,1610612759,San Antonio,Spurs,SAS,spurs,240.000000:00,126,44,28,16,18,1,5,11,4,3,7,1,7,8,1,8
22400262,1610612762,Utah,Jazz,UTA,jazz,240.000000:00,118,39,28,11,12,1,7,19,1,2,3,3,9,12,4,12
22400261,1610612761,Toronto,Raptors,TOR,raptors,240.000000:00,110,37,19,18,25,0,10,22,5,6,11,1,7,8,4,8
22400261,1610612750,Minnesota,Timberwolves,MIN,timberwolves,240.000000:00,105,34,22,12,26,0,10,24,6,1,7,0,4,3,1,4
22400263,1610612747,Los Angeles,Lakers,LAL,lakers,240.000000:00,118,40,21,19,9,2,14,35,2,6,8,6,3,9,8,9
22400263,1610612753,Orlando,Magic,ORL,magic,240.000000:00,119,44,29,15,13,0,11,25,3,1,4,5,4,9,6,9
22400028,1610612764,Washington,Wizards,WAS,wizards,240.000000:00,96,31,14,17,10,1,12,27,0,4,4,2,7,9,4,9
22400028,1610612738,Boston,Celtics,BOS,celtics,240.000000:00,108,41,28,13,9,0,5,13,2,3,5,0,4,4,2,4
22400027,1610612755,Philadelphia,76ers,PHI,sixers,240.000000:00,113,33,17,16,22,0,3,6,4,4,8,2,3,5,2,5
22400027,1610612751,Brooklyn,Nets,BKN,nets,240.000000:00,98,40,19,21,6,1,5,12,2,5,7,0,2,2,1,2
22400030,1610612741,Chicago,Bulls,CHI,bulls,240.000000:00,136,40,30,10,19,0,4,10,3,4,7,0,7,7,2,7
22400030,1610612737,Atlanta,Hawks,ATL,hawks,240.000000:00,122,42,21,21,19,1,7,16,1,2,3,2,2,4,4,4
22400031,1610612745,Houston,Rockets,HOU,rockets,240.000000:00,116,40,25,15,14,0,8,18,1,2,3,1,9,8,4,10
22400031,1610612757,Portland,Trail Blazers,POR,blazers,240.000000:00,88,40,21,19,22,1,4,10,1,1,2,0,7,7,3,7
22400032,1610612740,New Orleans,Pelicans,NOP,pelicans,240.000000:00,108,39,19,20,16,0,6,12,3,0,3,1,7,8,4,8
22400032,1610612744,Golden State,Warriors,GSW,warriors,240.000000:00,112,53,31,22,21,0,9,21,2,2,4,3,12,15,7,15
22400029,1610612749,Milwaukee,Bucks,MIL,bucks,240.000000:00,129,35,22,13,24,0,4,9,0,4,4,2,2,4,2,4
22400029,1610612754,Indiana,Pacers,IND,pacers,240.000000:00,117,34,17,17,20,0,5,11,2,5,7,2,4,6,2,6
22400033,1610612743,Denver,Nuggets,DEN,nuggets,240.000000:00,120,36,28,8,12,0,7,17,1,1,2,4,5,9,8,9
22400033,1610612742,Dallas,Mavericks,DAL,mavericks,240.000000:00,123,40,32,8,16,0,6,13,0,5,5,2,3,5,3,5
22400034,1610612746,LA,Clippers,LAC,clippers,240.000000:00,104,37,22,15,19,0,3,6,0,2,2,1,2,3,2,3
22400034,1610612758,Sacramento,Kings,SAC,kings,240.000000:00,88,39,21,18,8,1,9,20,1,3,4,0,7,7,4,7
22400266,1610612741,Chicago,Bulls,CHI,bulls,240.000000:00,131,51,30,21,9,0,8,17,2,0,2,1,6,7,2,7
22400266,1610612763,Memphis,Grizzlies,MEM,grizzlies,240.000000:00,142,40,25,15,10,0,4,10,1,0,1,0,4,4,2,4
22400268,1610612749,Milwaukee,Bucks,MIL,bucks,240.000000:00,125,47,30,17,10,0,11,29,1,5,6,2,13,15,7,15
22400268,1610612766,Charlotte,Hornets,CHA,hornets,240.000000:00,119,40,27,13,15,0,6,16,2,1,3,1,5,5,3,6
22400265,1610612753,Orlando,Magic,ORL,magic,240.000000:00,111,37,28,9,19,1,9,21,4,2,6,0,4,4,1,4
22400265,1610612765,Detroit,Pistons,DET,pistons,240.000000:00,100,40,27,13,14,1,12,28,3,3,6,1,4,5,3,5
22400269,1610612759,San Antonio,Spurs,SAS,spurs,240.000000:00,104,37,21,16,14,0,3,9,4,2,6,1,6,6,3,7
22400269,1610612744,Golden State,Warriors,GSW,warriors,240.000000:00,94,45,16,29,6,0,8,21,5,1,6,3,5,7,4,8
22400267,1610612745,Houston,Rockets,HOU,rockets,240.000000:00,98,43,22,21,21,1,10,22,4,1,5,0,2,2,1,2
22400267,1610612757,Portland,Trail Blazers,POR,blazers,240.000000:00,104,51,37,14,16,1,9,22,1,1,2,1,2,3,1,3
22400270,1610612747,Los Angeles,Lakers,LAL,lakers,240.000000:00,102,22,10,12,15,0,5,11,2,3,5,0,1,1,0,1
22400270,1610612743,Denver,Nuggets,DEN,nuggets,240.000000:00,127,19,12,7,13,0,11,27,0,1,1,0,1,1,1,1
22400264,1610612762,Utah,Jazz,UTA,jazz,240.000000:00,121,55,32,23,16,1,13,34,2,1,3,1,5,6,4,6
22400264,1610612752,New York,Knicks,NYK,knicks,240.000000:00,106,48,29,19,22,1,9,20,0,5,5,1,7,8,4,8
22400271,1610612738,Boston,Celtics,BOS,celtics,240.000000:00,107,38,18,20,14,0,7,17,1,0,1,0,2,2,1,2
22400271,1610612750,Minnesota,Timberwolves,MIN,timberwolves,240.000000:00,105,41,13,28,10,0,6,14,0,0,0,2,0,2,2,2
22400275,1610612739,Cleveland,Cavaliers,CLE,cavaliers,240.000000:00,122,38,24,14,19,0,14,33,0,3,3,1,10,11,2,11
22400275,1610612761,Toronto,Raptors,TOR,raptors,240.000000:00,108,30,18,12,23,0,6,14,0,3,3,1,7,8,1,8
22400276,1610612758,Sacramento,Kings,SAC,kings,240.000000:00,103,24,13,11,20,0,6,14,3,5,8,1,1,2,1,2
22400276,1610612751,Brooklyn,Nets,BKN,nets,240.000000:00,108,24,18,6,17,2,12,29,2,2,4,0,0,0,0,0
22400274,1610612755,Philadelphia,76ers,PHI,sixers,240.000000:00,99,29,14,15,13,0,2,5,1,3,4,2,7,8,3,9
22400274,1610612746,LA,Clippers,LAC,clippers,240.000000:00,125,36,11,25,14,0,3,9,1,0,1,3,12,15,6,15
22400284,1610612744,Golden State,Warriors,GSW,warriors,240.000000:00,120,45,20,25,17,1,5,13,1,0,1,0,5,5,1,5
22400284,1610612751,Brooklyn,Nets,BKN,nets,240.000000:00,128,40,20,20,13,0,5,11,1,1,2,3,4,7,4,7
22400285,1610612758,Sacramento,Kings,SAC,kings,240.000000:00,109,40,24,16,18,1,10,20,0,0,0,1,2,3,2,3
22400285,1610612760,Oklahoma City,Thunder,OKC,thunder,240.000000:00,130,37,25,12,17,3,14,30,2,3,5,2,9,10,7,11
22400283,1610612743,Denver,Nuggets,DEN,nuggets,240.000000:00,118,44,25,19,9,0,7,15,2,2,4,0,5,5,4,5
22400283,1610612752,New York,Knicks,NYK,knicks,240.000000:00,145,43,29,14,17,1,7,18,2,2,4,0,5,5,3,5
22400281,1610612738,Boston,Celtics,BOS,celtics,240.000000:00,126,51,37,14,12,0,10,27,3,2,5,2,5,7,5,7
22400281,1610612746,LA,Clippers,LAC,clippers,240.000000:00,94,38,16,22,12,0,7,14,3,2,5,2,4,6,1,6
22400279,1610612754,Indiana,Pacers,IND,pacers,240.000000:00,114,30,18,12,12,0,2,6,0,0,0,0,2,2,1,2
22400279,1610612740,New Orleans,Pelicans,NOP,pelicans,240.000000:00,110,32,17,15,14,0,9,18,0,0,0,0,1,1,1,1
22400282,1610612763,Memphis,Grizzlies,MEM,grizzlies,240.000000:00,123,63,38,25,22,0,1,2,2,5,7,2,12,13,4,14
22400282,1610612757,Portland,Trail Blazers,POR,blazers,240.000000:00,98,39,26,13,29,0,3,6,5,4,9,2,3,5,3,5
22400280,1610612737,Atlanta,Hawks,ATL,hawks,240.000000:00,119,41,28,13,22,0,4,9,1,4,5,3,5,8,5,8
22400280,1610612742,Dallas,Mavericks,DAL,mavericks,240.000000:00,129,45,34,11,18,0,13,29,4,4,8,0,9,8,2,9
22400278,1610612765,Detroit,Pistons,DET,pistons,240.000000:00,102,36,24,12,10,2,6,14,1,3,4,0,1,1,0,1
22400278,1610612761,Toronto,Raptors,TOR,raptors,240.000000:00,100,24,11,13,15,0,11,22,2,3,5,0,1,1,1,1
22400039,1610612756,Phoenix,Suns,PHX,suns,240.000000:00,127,36,20,16,16,0,16,37,0,0,0,1,9,10,5,10
22400039,1610612747,Los Angeles,Lakers,LAL,lakers,240.000000:00,100,41,29,12,19,0,13,27,0,1,1,1,2,3,1,3
22400038,1610612762,Utah,Jazz,UTA,jazz,240.000000:00,115,38,13,25,12,1,11,27,1,1,2,2,6,8,1,8
22400038,1610612759,San Antonio,Spurs,SAS,spurs,240.000000:00,128,35,19,16,24,0,5,14,1,1,2,0,6,6,2,6
22400037,1610612750,Minnesota,Timberwolves,MIN,timberwolves,265.000000:00,111,29,19,10,18,0,12,27,1,1,2,1,2,3,3,3
22400037,1610612745,Houston,Rockets,HOU,rockets,265.000000:00,117,31,22,9,13,1,7,15,3,3,6,0,2,2,1,2
22400036,1610612748,Miami,Heat,MIA,heat,240.000000:00,103,26,11,15,11,0,2,6,1,1,2,0,2,2,1,2
22400036,1610612749,Milwaukee,Bucks,MIL,bucks,240.000000:00,106,19,14,5,8,1,8,24,1,0,1,0,1,0,0,1
22400035,1610612764,Washington,Wizards,WAS,wizards,240.000000:00,108,37,17,20,13,0,7,15,0,2,2,0,0,0,0,0
22400035,1610612741,Chicago,Bulls,CHI,bulls,240.000000:00,127,31,13,18,13,0,4,9,1,3,4,0,1,1,0,1
22400291,1610612764,Washington,Wizards,WAS,wizards,240.000000:00,96,42,24,18,15,0,5,11,0,2,2,0,0,0,0,0
22400291,1610612746,LA,Clippers,LAC,clippers,240.000000:00,121,25,19,6,20,0,7,16,2,4,6,1,3,4,3,4
22400286,1610612766,Charlotte,Hornets,CHA,hornets,240.000000:00,94,22,15,7,15,0,9,23,1,1,2,5,5,9,4,10
22400286,1610612748,Miami,Heat,MIA,heat,240.000000:00,98,46,21,25,8,0,12,31,0,0,0,0,10,10,6,10
22400288,1610612754,Indiana,Pacers,IND,pacers,240.000000:00,121,44,27,17,22,0,10,24,2,3,5,1,9,10,4,10
22400288,1610612757,Portland,Trail Blazers,POR,blazers,240.000000:00,114,52,30,22,12,1,8,20,1,0,1,0,1,0,0,1
22400293,1610612763,Memphis,Grizzlies,MEM,grizzlies,240.000000:00,131,50,28,22,29,0,2,4,2,5,7,0,10,9,0,10
22400293,1610612765,Detroit,Pistons,DET,pistons,240.000000:00,111,55,28,27,14,0,20,50,6,4,10,1,19,20,5,20
22400294,1610612750,Minnesota,Timberwolves,MIN,timberwolves,240.000000:00,104,31,18,13,16,0,10,27,0,0,0,1,2,2,2,3
22400294,1610612758,Sacramento,Kings,SAC,kings,240.000000:00,115,27,12,15,15,2,10,22,0,1,1,0,2,2,1,2
22400299,1610612744,Golden State,Warriors,GSW,warriors,240.000000:00,101,46,25,21,9,2,6,14,1,0,1,0,1,1,1,1
22400299,1610612760,Oklahoma City,Thunder,OKC,thunder,240.000000:00,105,47,23,24,16,0,6,15,0,0,0,0,3,3,3,3
22400297,1610612756,Phoenix,Suns,PHX,suns,240.000000:00,117,40,17,23,22,0,4,9,1,2,3,1,2,3,0,3
22400297,1610612751,Brooklyn,Nets,BKN,nets,240.000000:00,127,39,20,19,21,1,4,11,2,3,5,1,3,4,2,4
22400298,1610612762,Utah,Jazz,UTA,jazz,240.000000:00,103,30,17,13,13,1,6,16,3,1,4,1,2,3,2,3
22400298,1610612743,Denver,Nuggets,DEN,nuggets,240.000000:00,122,42,20,22,14,1,16,38,3,2,5,3,8,11,8,11
22400292,1610612742,Dallas,Mavericks,DAL,mavericks,240.000000:00,129,47,29,18,20,1,5,11,3,1,4,1,3,4,2,4
22400292,1610612752,New York,Knicks,NYK,knicks,240.000000:00,114,41,22,19,16,2,9,19,4,1,5,1,4,5,4,5
22400295,1610612740,New Orleans,Pelicans,NOP,pelicans,240.000000:00,93,40,20,20,27,1,9,24,3,2,5,1,10,11,6,11
22400295,1610612761,Toronto,Raptors,TOR,raptors,240.000000:00,119,49,32,17,19,0,7,16,1,3,4,0,12,11,4,12
22400289,1610612753,Orlando,Magic,ORL,magic,240.000000:00,133,30,10,20,12,0,8,18,2,1,3,1,0,1,1,1
22400289,1610612741,Chicago,Bulls,CHI,bulls,240.000000:00,119,35,18,17,12,0,5,12,1,0,1,0,0,0,0,0
22400290,1610612755,Philadelphia,76ers,PHI,sixers,265.000000:00,115,43,27,16,18,1,16,39,2,3,5,0,3,3,2,3
22400290,1610612745,Houston,Rockets,HOU,rockets,265.000000:00,122,50,39,11,13,0,8,19,2,3,5,1,2,2,1,3
22400296,1610612759,San Antonio,Spurs,SAS,spurs,240.000000:00,101,35,22,13,13,0,0,0,1,1,2,0,0,0,0,0
22400296,1610612747,Los Angeles,Lakers,LAL,lakers,240.000000:00,119,26,16,10,9,0,4,9,1,2,3,2,0,2,2,2
22400272,1610612754,Indiana,Pacers,IND,pacers,240.000000:00,115,35,18,17,24,0,4,8,2,3,5,1,5,6,5,6
22400272,1610612764,Washington,Wizards,WAS,wizards,240.000000:00,103,34,18,16,18,1,10,20,2,2,4,1,5,6,3,6
22400273,1610612748,Miami,Heat,MIA,heat,265.000000:00,123,51,33,18,12,1,15,35,2,2,4,5,28,29,11,33
22400273,1610612742,Dallas,Mavericks,DAL,mavericks,265.000000:00,118,61,43,18,13,0,7,16,1,2,3,1,13,13,5,14
22400277,1610612766,Charlotte,Hornets,CHA,hornets,240.000000:00,84,36,27,9,15,0,7,16,5,2,7,0,8,8,2,8
22400277,1610612753,Orlando,Magic,ORL,magic,240.000000:00,95,32,17,15,19,0,3,6,3,2,5,2,6,8,5,8
22400287,1610612739,Cleveland,Cavaliers,CLE,cavaliers,240.000000:00,124,47,30,17,16,0,10,21,4,5,9,0,4,4,4,4
22400287,1610612737,Atlanta,Hawks,ATL,hawks,240.000000:00,135,41,21,20,17,0,6,17,5,4,9,2,8,10,5,10
22400048,1610612747,Los Angeles,Lakers,LAL,lakers,240.000000:00,93,46,30,16,16,0,8,19,0,1,1,1,6,7,2,7
22400048,1610612760,Oklahoma City,Thunder,OKC,thunder,240.000000:00,101,43,20,23,14,1,5,11,3,4,7,5,7,11,5,12
22400049,1610612757,Portland,Trail Blazers,POR,blazers,240.000000:00,115,30,18,12,20,1,7,15,6,2,8,1,6,6,0,7
22400049,1610612758,Sacramento,Kings,SAC,kings,240.000000:00,106,49,29,20,16,0,10,25,2,1,3,2,14,13,0,16
22400047,1610612741,Chicago,Bulls,CHI,bulls,240.000000:00,129,55,26,29,11,0,10,25,1,2,3,0,4,4,1,4
22400047,1610612738,Boston,Celtics,BOS,celtics,240.000000:00,138,43,15,28,9,0,15,38,1,1,2,0,6,6,1,6
22400045,1610612754,Indiana,Pacers,IND,pacers,240.000000:00,106,37,21,16,19,0,8,20,2,6,8,1,1,2,1,2
22400045,1610612765,Detroit,Pistons,DET,pistons,240.000000:00,130,37,25,12,13,0,16,39,4,8,12,1,4,5,3,5
22400046,1610612748,Miami,Heat,MIA,heat,240.000000:00,121,38,19,19,29,1,12,29,3,2,5,1,8,8,4,9
22400046,1610612761,Toronto,Raptors,TOR,raptors,240.000000:00,111,52,18,34,18,1,3,8,0,2,2,0,5,5,0,5
22400044,1610612750,Minnesota,Timberwolves,MIN,timberwolves,240.000000:00,93,33,27,6,17,1,5,14,3,2,5,1,1,2,1,2
22400044,1610612746,LA,Clippers,LAC,clippers,240.000000:00,92,25,15,10,19,0,6,13,2,0,2,2,3,5,3,5
22400043,1610612751,Brooklyn,Nets,BKN,nets,240.000000:00,100,40,27,13,7,1,13,29,1,2,3,1,7,8,4,8
22400043,1610612753,Orlando,Magic,ORL,magic,240.000000:00,123,45,27,18,18,0,2,4,4,1,5,1,2,3,1,3
22400041,1610612737,Atlanta,Hawks,ATL,hawks,240.000000:00,117,33,23,10,22,1,7,15,7,2,9,3,4,7,6,7
22400041,1610612739,Cleveland,Cavaliers,CLE,cavaliers,240.000000:00,101,38,24,14,26,0,11,26,2,1,3,2,1,1,1,3
22400040,1610612766,Charlotte,Hornets,CHA,hornets,240.000000:00,98,28,18,10,11,0,14,36,5,0,5,1,6,7,4,7
22400040,1610612752,New York,Knicks,NYK,knicks,240.000000:00,99,46,26,20,16,1,9,22,1,7,8,2,6,8,4,8
22400042,1610612763,Memphis,Grizzlies,MEM,grizzlies,240.000000:00,120,56,41,15,15,0,4,8,2,1,3,0,7,7,6,7
22400042,1610612740,New Orleans,Pelicans,NOP,pelicans,240.000000:00,109,35,22,13,27,1,15,35,1,4,5,0,2,2,1,2
